시군구코드,업종코드,년도,업소일련번호,업종명,허가신고일,업소명,소재지도로명,소재지지번,영업장면적(㎡),영업자시작일,법인명,법인번호,소재지시작일,행정동명,폐업일자,폐업구분,폐업사유,업태명,지상_부터,지상_까지,지하_부터,지하_까지,총층수,교육수료일자,모범음식점여부,급수시설,업소위치,종업원남,종업원여,급식소종류,평균급식인원수,최대급식인원수,1일급식인원수,일인당평균급식비,운영형태,영업장조리장면적(㎡),영업장객실면적(㎡),영업장무도장면적(㎡),영업장기타면적(㎡),업소내화장실면적(㎡),타업소공동화장실면적(㎡),영업장탈의실면적(㎡),영업장객석면적(㎡),작업장면적(㎡),검사실면적(㎡),진열(판매)대면적(㎡),창고(보관소)면적(㎡),허가(신고)번호,조건부허가시작일,조건부허가종료일,내외국인구분,국적
3240000,121,2025,8,제과점영업,20250304,파리바게뜨 둔촌오륜역 포레온점,"서울특별시 강동구 양재대로 1300, 스테이션9동 지1층 B113,B114호 (둔촌동, 올림픽파크포레온)",서울특별시 강동구 둔촌동  174번지 1호  올림픽파크포레온,,20250304,,,20250304,둔촌제1동,,,,제과점영업,,,1.0,1.0,,,비대상,,지하,,,,,,,,,,,,75.64,,,,,,,,,3240000-121-2025-00008,,,내국인,대한민국
3090000,104,2025,18,휴게음식점,20250304,컴포즈커피 방학역점,"서울특별시 도봉구 도봉로150길 27, 1층 104호 (방학동)",서울특별시 도봉구 방학동  716번지 2호  ,,20250304,,,20250304,방학제1동,,,,커피숍,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,,,,43.0,,,,,,,,,3090000-104-2025-00018,,,내국인,대한민국
3000000,104,2025,29,휴게음식점,20250304,컴포즈커피 경희궁자이점,"서울특별시 종로구 경교장길 35, 제상가동 제1층 제3139호 (평동, 경희궁자이 3단지)",서울특별시 종로구 평동  233번지  경희궁자이 3단지,,20250304,,,20250304,교남동,,,,커피숍,1.0,1.0,,,,,비대상,,,,,,,,,,,20.2,,,,,,,25.0,,,,,3000000-104-2025-00029,,,내국인,대한민국
3150000,121,2025,6,제과점영업,20250304,？레쥬르 까치산역마크원점,"서울특별시 강서구 곰달래로24길 16, 마크원 강서 1층 (화곡동)",서울특별시 강서구 화곡동  899번지 5호  마크원강서 1층,,20250304,,,20250304,화곡제1동,,,,제과점영업,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,40.0,,,,,,,63.87,,,,,3150000-121-2025-00006,,,내국인,대한민국
3070000,104,2025,42,휴게음식점,20250304,컴포즈커피 한성대입구역점,"서울특별시 성북구 삼선교로 4, 1층 (삼선동1가)",서울특별시 성북구 삼선동1가  22번지 2호  ,,20250304,,,20250304,삼선동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,23.7,20.0,,,,,,,,,,,3070000-104-2025-00042,,,내국인,대한민국
3240000,104,2025,37,휴게음식점,20250304,디저트39 강동구청점,"서울특별시 강동구 올림픽로 552, 홍익빌딩 1층 2호 (성내동)",서울특별시 강동구 성내동  319번지 33호  홍익빌딩,,20250304,,,20250304,성내제1동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,43.31,,,,,,,,,3240000-104-2025-00037,,,내국인,대한민국
3080000,104,2025,20,휴게음식점,20250304,플러스82 미아점,"서울특별시 강북구 도봉로23나길 4, 101호 (미아동)",서울특별시 강북구 미아동  328번지 11호  ,,20250304,,,20250304,송천동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,27.5,,,,,,,,,3080000-104-2025-00020,,,내국인,대한민국
3240000,121,2025,7,제과점영업,20250304,세브,"서울특별시 강동구 강동대로53길 50, 1층 102호 (성내동, 조아트)",서울특별시 강동구 성내동  438번지 4호  조아트,,20250304,,,20250304,성내제3동,,,,제과점영업,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,45.0,,,,,,,,,3240000-121-2025-00007,,,내국인,대한민국
3080000,104,2025,19,휴게음식점,20250304,요아잇 미아점,"서울특별시 강북구 도봉로23나길 4, 101호 (미아동)",서울특별시 강북구 미아동  328번지 11호  ,,20250304,,,20250304,송천동,,,,아이스크림,,,,,,,비대상,,지상,,,,,,,,,,,,9.9,,,,,,,,,3080000-104-2025-00019,,,내국인,대한민국
3240000,121,2025,6,제과점영업,20250228,떡함지 둔촌점,"서울특별시 강동구 양재대로 1360, 5LST동 B152호 (둔촌동)",서울특별시 강동구 둔촌동  170번지 1호  포레온스테이션5,,20250228,주식회사 떡함지,1101114902337.0,20250228,둔촌제1동,,,,제과점영업,,,1.0,1.0,,,비대상,,지하,,,,,,,,,,,,15.99,,,,,,,,,3240000-121-2025-00006,,,내국인,대한민국
3210000,104,2025,85,휴게음식점,20250228,고려당,"서울특별시 서초구 신반포로 176, 신세계백화점 강남점 지하1층 (반포동)",서울특별시 서초구 반포동  19번지 3호  신세계백화점 강남점 지하1층,94.4,20250228,주식회사 대호물산,1101112580094.0,20250228,반포제4동,,,,커피숍,,,,,,,비대상,,지하,,,,,,,,,37.4,0.0,0.0,57.0,0.0,0.0,0.0,0.0,,,,,3210000-104-2025-00085,,,내국인,대한민국
3070000,104,2025,39,휴게음식점,20250228,그레도제빵사,"서울특별시 성북구 화랑로 304, 진성38 빌딩 1~2층 (석관동)",서울특별시 성북구 석관동  168번지 23호  진성38 빌딩,,20250228,유한책임회사 펠릭스킴앤레기진,1101150012231.0,20250228,석관동,,,,커피숍,1.0,2.0,,,,,비대상,,지상,,,,,,,,,99.0,,,,20.0,,,343.0,,,,,3070000-104-2025-00039,,,내국인,대한민국
3110000,121,2025,7,제과점영업,20250228,라이언베이커 콜로니,"서울특별시 은평구 통일로87길 17-23, 1층 (갈현동)",서울특별시 은평구 갈현동  410번지 25호  ,,20250228,,,20250228,갈현제1동,,,,제과점영업,1.0,1.0,,,4.0,,비대상,상수도전용,지상,,,,,,,,,49.0,,,,5.0,,,29.0,,,,,3110000-121-2025-00007,,,내국인,대한민국
3230000,104,2025,62,휴게음식점,20250228,폴커피,"서울특별시 송파구 중대로38길 17, 1층 (오금동)",서울특별시 송파구 오금동  91번지  ,,20250228,,,20250228,오금동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,171.07,,,,,,,,,,,,3230000-104-2025-00062,,,내국인,대한민국
3130000,104,2025,34,휴게음식점,20250228,이어 케이크(Year Cake),"서울특별시 마포구 포은로 112, 1층 좌측호 (망원동)",서울특별시 마포구 망원동  414번지 83호  ,,20250228,,,20250228,망원제1동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,54.37,,,,,,,,,3130000-104-2025-00034,,,내국인,대한민국
3180000,104,2025,68,휴게음식점,20250228,맥코이 더현대,"서울특별시 영등포구 여의대로 108, 더현대서울 지하1층 (여의도동)",서울특별시 영등포구 여의도동  22번지  파크원,,20250228,,,20250228,여의동,,,,커피숍,,,,,,,비대상,,지하,,,,,,,,,15.0,,,,,,,18.06,,,,,3180000-104-2025-00068,,,내국인,대한민국
3230000,104,2025,63,휴게음식점,20250228,오크베리(OAKBERRY) 롯데잠실점,"서울특별시 송파구 올림픽로 240, 롯데백화점 잠실점 지하1층 (잠실동)",서울특별시 송파구 잠실동  40번지 1호  롯데월드,,20250228,오크베리코리아(주),1101118761672.0,20250228,잠실3동,,,,커피숍,,,,,,,비대상,,지하,,,,,,,,,24.5,,,,,,,,,,,,3230000-104-2025-00063,,,내국인,대한민국
3210000,104,2025,83,휴게음식점,20250228,24시 카페 만월경 서초반포점,"서울특별시 서초구 고무래로8길 13, 항교빌딩 지하1층 (반포동)",서울특별시 서초구 반포동  54번지 12호  항교빌딩,,20250228,조우교역 주식회사,1101110283301.0,20250228,반포제4동,,,,커피숍,,,,,,,비대상,,지하,,,,,,,,,,,,34.78,,,,,,,,,3210000-104-2025-00083,,,외국인,미국
3000000,104,2025,28,휴게음식점,20250228,놀라운지(NOL LOUNGE),"서울특별시 종로구 동숭길 148, 1층 (혜화동)",서울특별시 종로구 혜화동  179번지 4호  ,,20250228,주식회사 놀유니버스,1101118251772.0,20250228,혜화동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,23.0,,,,,,,150.0,,,,,3000000-104-2025-00028,,,내국인,대한민국
3130000,104,2025,35,휴게음식점,20250228,토르튜(Tortue),"서울특별시 마포구 대흥로9길 28, 1층 일부호 (신수동)",서울특별시 마포구 신수동  251번지 5호  ,,20250228,,,20250228,신수동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,40.0,,,,,,,,,3130000-104-2025-00035,,,내국인,대한민국
3030000,104,2025,27,휴게음식점,20250228,비원,"서울특별시 성동구 금호로 168-2, 지하1층 (금호동1가)",서울특별시 성동구 금호동1가  105번지  ,,20250228,,,20250228,금호1가동,,,,커피숍,,,,,,,비대상,,지하,,,,,,,,,59.0,,,,,,,,,,,,3030000-104-2025-00027,,,내국인,대한민국
3010000,104,2025,67,휴게음식점,20250227,오오칠,"서울특별시 중구 을지로18길 25-2, 2층 203-2호 (인현동1가)",서울특별시 중구 인현동1가  37번지 1호  ,,20250227,,,20250227,을지로동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,13.2,,,,,,,,,3010000-104-2025-00067,,,내국인,대한민국
3180000,104,2025,62,휴게음식점,20250227,메가엠지씨커피 영등포유통상가점,"서울특별시 영등포구 영등포로 103, 하나비즈타워 1층 102호 (당산동2가)",서울특별시 영등포구 당산동2가  37번지  하나비즈타워,,20250227,,,20250227,당산제1동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,35.0,,,,,,,25.35,,,,,3180000-104-2025-00062,,,내국인,대한민국
3180000,104,2025,64,휴게음식점,20250227,댕린이 보호구역,"서울특별시 영등포구 선유서로 117, 301호 (양평동3가)",서울특별시 영등포구 양평동3가  23번지 4호  ,,20250227,,,20250227,양평제1동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,8.12,,,,,,,,,,,,3180000-104-2025-00064,,,내국인,대한민국
3030000,104,2025,26,휴게음식점,20250227,카페 만월경 행당초점,"서울특별시 성동구 고산자로6길 24-19, 1층 (행당동)",서울특별시 성동구 행당동  117번지 36호  ,,20250227,주식회사 쓰리에이트,1101117884863.0,20250227,행당제1동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,30.0,,,,,,,,,,,,3030000-104-2025-00026,,,내국인,대한민국
3000000,104,2025,27,휴게음식점,20250227,오트커피(OAT COFFEE),"서울특별시 종로구 북촌로 21-10, 2층 (재동)",서울특별시 종로구 재동  36번지 2호  ,,20250227,,,20250227,가회동,,,,커피숍,2.0,2.0,,,,,비대상,,지상,,,,,,,,,30.0,,,,4.38,,,60.0,,,,,3000000-104-2025-00027,,,내국인,대한민국
3070000,104,2025,38,휴게음식점,20250227,KLEINES(클라이네스),"서울특별시 성북구 성북로14길 8, 1층 (성북동)",서울특별시 성북구 성북동  159번지 6호  ,12.0,20250227,,,20250227,성북동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,3070000-104-2025-00038,,,내국인,대한민국
3210000,104,2025,82,휴게음식점,20250227,컴포즈커피 서초방배로점,"서울특별시 서초구 방배로 113, 1층 2호 (방배동)",서울특별시 서초구 방배동  924번지 14호  1층 2호,,20250227,,,20250227,방배제1동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,33.05,,,,,,,,,3210000-104-2025-00082,,,내국인,대한민국
3010000,104,2025,64,휴게음식점,20250226,달강,"서울특별시 중구 퇴계로34길 28, 남산국악당 1층 (필동2가)",서울특별시 중구 필동2가  84번지 1호  남산골한옥마을,,20250226,,,20250226,필동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,51.56,,,,,,,,,3010000-104-2025-00064,,,내국인,대한민국
3100000,104,2025,41,휴게음식점,20250226,아지트 (AZT),"서울특별시 노원구 노원로34길 43, 노원중앙도서관 1층 (상계동)",서울특별시 노원구 상계동  686번지  노원중앙도서관,,20250226,,,20250226,상계10동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,9.45,,,,,,,,,,,,3100000-104-2025-00041,,,내국인,대한민국
3200000,104,2025,25,휴게음식점,20250226,간식 주유소,"서울특별시 관악구 은천로 14, 1층 101호 (봉천동, 쁘띠그린힐)",서울특별시 관악구 봉천동  957번지 6호  쁘띠그린힐,,20250226,,,20250226,은천동,,,,커피숍,1.0,1.0,,,12.0,,비대상,상수도전용,지상,,,,,,,,,59.16,,,,,,,,,,,,3200000-104-2025-00025,,,내국인,대한민국
3020000,104,2025,38,휴게음식점,20250226,테오마(Teoma),"서울특별시 용산구 청파로45길 31, 1,2층 (청파동3가)",서울특별시 용산구 청파동3가  24번지 55호  ,,20250226,주식회사 리시브파워,1801111085926.0,20250226,청파동,,,,커피숍,1.0,2.0,,,,,비대상,상수도전용,지상,,,,,,,,,16.4,,,4.8,8.2,,,65.6,,,,,3020000-104-2025-00038,,,내국인,대한민국
3220000,104,2025,109,휴게음식점,20250226,커피 볶는 키미,"서울특별시 강남구 학동로12길 21, 1층 103호 (논현동)",서울특별시 강남구 논현동  136번지 4호  ,,20250226,,,20250226,논현1동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,33.0,,,,,,,,,3220000-104-2025-00109,,,내국인,대한민국
3210000,121,2025,16,제과점영업,20250226,파리바게뜨 카페방배역점,"서울특별시 서초구 방배로 94, 1층 (방배동)",서울특별시 서초구 방배동  908번지 5호  1층,,20250226,,,20250226,방배제1동,,,,제과점영업,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,167.76,,,,,,,,,3210000-121-2025-00016,,,내국인,대한민국
3040000,104,2025,23,휴게음식점,20250226,피리의서재,"서울특별시 광진구 능동로40길 29, 1층 (중곡동)",서울특별시 광진구 중곡동  159번지 52호  ,,20250226,,,20250226,중곡제2동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,9.9,,,,,,,16.94,,,,,3040000-104-2025-00023,,,내국인,대한민국
3230000,104,2025,59,휴게음식점,20250226,아틀리에 프로젝,"서울특별시 송파구 송이로2길 30, 1층 101호 (송파동)",서울특별시 송파구 송파동  103번지 35호  ,,20250226,,,20250226,송파2동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,13.0,,,,,,,26.7,,,,,3230000-104-2025-00059,,,내국인,대한민국
3110000,104,2025,19,휴게음식점,20250226,카페 무제,"서울특별시 은평구 응암로25길 11-1, 1층 (응암동)",서울특별시 은평구 응암동  123번지 41호  ,,20250226,,,20250226,응암제3동,,,,커피숍,1.0,1.0,,,3.0,,비대상,상수도전용,지상,,,,,,,,,10.0,,,,,5.0,,16.0,,,,,3110000-104-2025-00019,,,내국인,대한민국
3170000,104,2025,21,휴게음식점,20250225,발도스커피 가산 DK점,"서울특별시 금천구 가산디지털2로 144, B1층 B131호 (가산동)",서울특별시 금천구 가산동  459번지 14호  ,,20250225,,,20250225,가산동,,,,커피숍,,,,,,,비대상,,지하,,,,,,,,,41.4,,,,,,,,,,,,3170000-104-2025-00021,,,내국인,대한민국
3240000,104,2025,32,휴게음식점,20250225,빈원더스,"서울특별시 강동구 구천면로 587, 강동숲속도서관 1층 (상일동)",서울특별시 강동구 상일동  135번지 4호  강동숲속도서관,,20250225,,,20250225,상일제1동,,,,커피숍,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,,,,80.31,,,,,,,,,3240000-104-2025-00032,,,내국인,대한민국
3130000,104,2025,32,휴게음식점,20250225,베리블리스,"서울특별시 마포구 와우산로27길 20, 2층 (서교동)",서울특별시 마포구 서교동  335번지 18호  ,,20250225,,,20250225,서교동,,,,커피숍,2.0,2.0,,,,,비대상,,지상2층이상,,,,,,,,,,,,60.73,,,,,,,,,3130000-104-2025-00032,,,내국인,대한민국
3170000,104,2025,20,휴게음식점,20250225,상상공간,"서울특별시 금천구 가산디지털2로 169-23, 가산모비우스타워근린생활시설 상가 1층 109-3호 (가산동)",서울특별시 금천구 가산동  459번지 21호  ,,20250225,주식회사 디씨티케이,1101114961573.0,20250225,가산동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,47.4,,,,,,,,,,,,3170000-104-2025-00020,,,내국인,대한민국
3230000,104,2025,57,휴게음식점,20250225,과즙 팡팡,"서울특별시 송파구 동남로17길 5, 1층 101호 (가락동)",서울특별시 송파구 가락동  164번지 8호  ,,20250225,,,20250225,가락2동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,30.0,,,,,,,,,,,,3230000-104-2025-00057,,,내국인,대한민국
3020000,104,2025,37,휴게음식점,20250225,차차커피코 용산경리단길점(Cha Cha Coffee Co),"서울특별시 용산구 녹사평대로 230, 1층 (이태원동)",서울특별시 용산구 이태원동  673번지  ,,20250225,,,20250225,이태원제2동,,,,커피숍,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,14.72,,,,,3.3,,,,,,,3020000-104-2025-00037,,,내국인,대한민국
3030000,104,2025,24,휴게음식점,20250224,카페 마트리,"서울특별시 성동구 서울숲4길 17, 3층 301호 (성수동1가)",서울특별시 성동구 성수동1가  668번지 27호  ,,20250224,,,20250224,성수1가제2동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,75.0,,,,,,,,,,,,3030000-104-2025-00024,,,내국인,대한민국
3030000,104,2025,23,휴게음식점,20250224,프프프 커피,"서울특별시 성동구 서울숲2길 16-3, 1층 (성수동1가)",서울특별시 성동구 성수동1가  685번지 459호  ,,20250224,,,20250224,성수1가제2동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,67.0,,,,,,,,,,,,3030000-104-2025-00023,,,내국인,대한민국
3070000,104,2025,34,휴게음식점,20250224,숙임당,"서울특별시 성북구 보문로13가길 34-1, (보문동5가)",서울특별시 성북구 보문동5가  252번지 7호  ,,20250224,,,20250224,보문동,,,,커피숍,,,,,,,비대상,,,,,,,,,,,8.0,,,6.67,5.0,,,20.0,,,,,3070000-104-2025-00034,,,내국인,대한민국
3230000,121,2025,9,제과점영업,20250224,콘서트 Corncert,"서울특별시 송파구 올림픽로 300, 롯데월드몰 2층 (신천동)",서울특별시 송파구 신천동  29번지  롯데월드타워앤드롯데월드몰,,20250224,,,20250224,잠실6동,,,,제과점영업,,,,,,,비대상,,지상,,,,,,,,,30.0,,,,,,,,,,,,3230000-121-2025-00009,,,내국인,대한민국
3050000,104,2025,32,휴게음식점,20250224,스타벅스 경희의료원,"서울특별시 동대문구 경희대로 23, 경희의료원 1층 일부호 (회기동)",서울특별시 동대문구 회기동  1번지 5호  경희의료원,,20250224,(주)에스씨케이컴퍼니,1101111461667.0,20250224,회기동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,75.14,,,,,,,,,3050000-104-2025-00032,,,내국인,대한민국
3010000,104,2025,59,휴게음식점,20250224,헬로키티 애플카페,"서울특별시 중구 명동6길 15, 1층,2층 (명동2가)",서울특별시 중구 명동2가  52번지 5호  ,,20250224,(주)제이콥에프앤비,1101114089606.0,20250224,명동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,271.84,,,,,,,,,3010000-104-2025-00059,,,내국인,대한민국
3240000,104,2025,31,휴게음식점,20250224,요거트월드 둔촌동역점,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 5LST동 지하 1층 B123호 (둔촌동)",서울특별시 강동구 둔촌동  170번지 1호  포레온스테이션5,,20250224,,,20250224,둔촌제1동,,,,아이스크림,,,1.0,1.0,,,비대상,,지하,,,,,,,,,,,,40.79,,,,,,,,,3240000-104-2025-00031,,,내국인,대한민국
3210000,121,2025,15,제과점영업,20250224,보앤미 강남(BO&MIE),"서울특별시 서초구 신반포로 176, 신세계백화점 강남점 지하1층 (반포동)",서울특별시 서초구 반포동  19번지 3호  신세계백화점 강남점 지하1층,,20250411,주식회사 신세계푸드,1101110305288.0,20250224,반포제4동,,,,제과점영업,,,1.0,1.0,,,비대상,,지하,,,,,,,,,,,,186.0,,,,,,,,,3210000-121-2025-00015,,,외국인,캐나다
3230000,121,2025,10,제과점영업,20250224,퓨어 베이커리,"서울특별시 송파구 마천로8길 11, 3층 (오금동)",서울특별시 송파구 오금동  42번지 7호  ,,20250224,,,20250224,오금동,,,,제과점영업,,,,,,,비대상,,지상,,,,,,,,,33.0,10.0,,,,,,,,,,,3230000-121-2025-00010,,,내국인,대한민국
3220000,104,2025,100,휴게음식점,20250221,블렌드위치(BLEND WICH),"서울특별시 강남구 논현로163길 17, 압구정 디자인빌딩 1층 (신사동)",서울특별시 강남구 신사동  569번지 8호  압구정 디자인빌딩,,20250221,,,20250221,신사동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,89.79,,,,,,,,,3220000-104-2025-00100,,,내국인,대한민국
3110000,104,2025,17,휴게음식점,20250221,와드커피 구산역점,"서울특별시 은평구 서오릉로 129, 1층 좌측2호 (역촌동)",서울특별시 은평구 역촌동  1번지 10호  ,,20250221,,,20250221,역촌동,,,,커피숍,1.0,1.0,,,2.0,,비대상,상수도전용,지상,,,,,,,,,15.0,,,,3.0,,,15.0,,,,,3110000-104-2025-00017,,,내국인,대한민국
3210000,104,2025,64,휴게음식점,20250221,메가엠지씨커피 이수경문고점,"서울특별시 서초구 동작대로 190, 승정빌딩 1층 (방배동)",서울특별시 서초구 방배동  782번지 3호  ,,20250221,,,20250221,방배본동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,42.9,,,,,,,,,3210000-104-2025-00064,,,내국인,대한민국
3110000,104,2025,18,휴게음식점,20250221,요아정 녹번역점,"서울특별시 은평구 은평로 227, MD빌딩 1층 (녹번동)",서울특별시 은평구 녹번동  250번지  MD빌딩,,20250221,,,20250221,녹번동,,,,커피숍,1.0,1.0,,,6.0,,비대상,상수도전용,지상,,,,,,,,,17.0,,,,,5.0,,25.0,,,,,3110000-104-2025-00018,,,내국인,대한민국
3020000,104,2025,36,휴게음식점,20250221,티-하우스 에이치(Tea-House H),"서울특별시 용산구 한남대로40길 18-3, 1층 (한남동)",서울특별시 용산구 한남동  726번지 458호  ,,20250221,,,20250221,한남동,,,,커피숍,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,30.0,,,,6.17,,,60.0,,,,,3020000-104-2025-00036,,,내국인,대한민국
3110000,104,2025,16,휴게음식점,20250221,메가엠지씨커피 증산종합시장점,"서울특별시 은평구 증산로3길 8, 가동 1층 (증산동)",서울특별시 은평구 증산동  176번지 7호  ,,20250221,,,20250221,증산동,,,,커피숍,1.0,1.0,,,3.0,,비대상,상수도전용,지상,,,,,,,,,9.9,,,,,5.0,,43.93,,,,,3110000-104-2025-00016,,,내국인,대한민국
3160000,104,2025,24,휴게음식점,20250221,커피사피엔스 구로대륭포스트7차점,"서울특별시 구로구 디지털로33길 48, 대륭포스트타워7차 1층 109호 (구로동)",서울특별시 구로구 구로동  170번지 10호  대륭포스트타워7차,,20250425,,,20250221,구로제3동,,,,커피숍,1.0,1.0,,,,,비대상,,,,,,,,,,,,,,40.99,,,,,,,,,3160000-104-2025-00024,,,내국인,대한민국
3150000,104,2025,38,휴게음식점,20250221,위티케이크,"서울특별시 강서구 마곡중앙6로 21, 이너매스마곡Ⅰ 2층 203호 (마곡동)",서울특별시 강서구 마곡동  771번지 4호  이너매스마곡Ⅰ,,20250221,,,20250221,가양제1동,,,,커피숍,2.0,2.0,,,15.0,,비대상,상수도전용,지상,,,,,,,,,11.77,,,,,,,40.0,,,,,3150000-104-2025-00038,,,내국인,대한민국
3220000,104,2025,99,휴게음식점,20250221,아이라이크먼데이! (I LIKE MONDAY!),"서울특별시 강남구 언주로135길 32-9, 오하우스 1층 101호 (논현동)",서울특별시 강남구 논현동  77번지 12호  오하우스,,20250221,,,20250221,논현2동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,29.59,,,,,,,,,3220000-104-2025-00099,,,내국인,대한민국
3110000,121,2025,6,제과점영업,20250221,비르투앤포르투나,"서울특별시 은평구 통일로 626, 유림빌딩 1층 (녹번동)",서울특별시 은평구 녹번동  38번지 29호  유림빌딩,,20250221,,,20250221,녹번동,,,,제과점영업,1.0,1.0,,,8.0,,비대상,상수도전용,지상,,,,,,,,,60.0,,,,,5.0,,128.1,,,,,3110000-121-2025-00006,,,내국인,대한민국
3160000,104,2025,23,휴게음식점,20250221,밀크컨셉(개봉점),"서울특별시 구로구 경인로33길 56, 1층 (개봉동)",서울특별시 구로구 개봉동  134번지 5호  ,,20250221,,,20250221,개봉제1동,,,,아이스크림,1.0,1.0,,,,,비대상,,,,,,,,,,,,,,49.26,,,,,,,,,3160000-104-2025-00023,,,내국인,대한민국
3150000,104,2025,37,휴게음식점,20250221,마곡제빵소,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 1층 A113호 (마곡동)",서울특별시 강서구 마곡동  799번지 11호  파인스퀘어,,20250221,,,20250221,발산제1동,,,,커피숍,1.0,1.0,,,14.0,,비대상,상수도전용,지상,,,,,,,,,15.0,,,,,,,35.0,,,,,3150000-104-2025-00037,,,내국인,대한민국
3040000,104,2025,22,휴게음식점,20250221,아르테미스(ARTEMIS),"서울특별시 광진구 아차산로30길 36, 서울특별시 동부여성발전센타 1층 (자양동)",서울특별시 광진구 자양동  9번지 13호  서울특별시 동부여성발전센타,,20250221,,,20250221,자양제4동,,,,커피숍,1.0,1.0,,,,,비대상,,,,,,,,,,,23.77,,,,,,,40.0,,,,,3040000-104-2025-00022,,,내국인,대한민국
3000000,121,2025,4,제과점영업,20250221,네그마,"서울특별시 종로구 돈화문로 지하 30, 3호선 종로3가역 319-310호 (묘동)",서울특별시 종로구 묘동  20번지 5호  3호선 종로3가역,,20250221,,,20250221,종로1.2.3.4가동,,,,제과점영업,,,3.0,3.0,,,비대상,,지하,,,,,,,,,1.0,,,,10.0,,,2.0,,,,,3000000-121-2025-00004,,,내국인,대한민국
3070000,104,2025,33,휴게음식점,20250221,스타벅스 길음뉴타운,"서울특별시 성북구 길음로 11, 119,122,123호 (길음동, 길음역롯데캐슬트윈골드아파트)",서울특별시 성북구 길음동  542번지 1호  길음역롯데캐슬트윈골드아파트,,20250221,(주)에스씨케이컴퍼니,1101111461667.0,20250221,길음제1동,,,,커피숍,,,,,,,비대상,,,,,,,,,,,22.0,,,35.42,,,,95.0,,,,,3070000-104-2025-00033,,,내국인,대한민국
3120000,104,2025,35,휴게음식점,20250221,떼아모(Te'Amo),"서울특별시 서대문구 세검정로1길 61, 1층 우측호 (홍은동)",서울특별시 서대문구 홍은동  40번지 3호  ,,20250221,,,20250221,홍은제1동,,,,커피숍,,,,,,,비대상,,,,,,,,,,,18.0,,,,,,,18.0,,,,,3120000-104-2025-00035,,,내국인,대한민국
3010000,121,2025,8,제과점영업,20250221,낙,"서울특별시 중구 청구로4길 23, 1층 (신당동)",서울특별시 중구 신당동  290번지 152호  ,,20250221,,,20250221,신당동,,,,제과점영업,,,,,,,비대상,,지상,,,,,,,,,,,,50.8,,,,,,,,,3010000-121-2025-00008,,,내국인,대한민국
3100000,104,2025,33,휴게음식점,20250221,요거플,"서울특별시 노원구 동일로216길 70, 상계주공4단지아파트 3층 301호 (상계동)",서울특별시 노원구 상계동  751번지 4호  상계주공4단지아파트,,20250221,,,20250221,상계6.7동,,,,커피숍,,,,,,,비대상,,지상2층이상,,,,,,,,,26.2,,,,,,,40.0,,,,,3100000-104-2025-00033,,,내국인,대한민국
3220000,104,2025,98,휴게음식점,20250220,커피커넥션,"서울특별시 강남구 헌릉로571길 56-1, 지상1층 101호 (세곡동)",서울특별시 강남구 세곡동  422번지 20호  ,,20250220,주식회사 피아이케이홀딩스,1101118862363.0,20250220,세곡동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,92.11,,,,,,,,,3220000-104-2025-00098,,,내국인,대한민국
