상호명,상권업종소분류명,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번주소,도로명주소,층정보,경도,위도,nearest_station,transit_type,walk_time_minutes,walk_distance_m,straight_distance_m
브레드앤밀,빵/도넛,마포구,11440590,용강동,1144010500,용강동,서울특별시 마포구 용강동 18-3,서울특별시 마포구 큰우물로 52,1,126.9442947,37.54205357,마포전철역,버스정류장,5.5,370.44174775943236,264.60124839959457
비아살라리아,빵/도넛,마포구,11440610,염리동,1144010200,공덕동,서울특별시 마포구 공덕동 476,서울특별시 마포구 백범로 152,1,126.9469968,37.54533446,공덕,지하철역,7.3,487.90739927543723,348.5052851967409
사브작사브작,빵/도넛,마포구,11440710,연남동,1144012400,연남동,서울특별시 마포구 연남동 241-3,서울특별시 마포구 동교로51길 69,지,126.923122,37.56579199,(주)온누리운수,버스정류장,7.6,507.9320214854367,362.80858677531194
상암사보이시티,카페,마포구,11440740,상암동,1144012700,상암동,서울특별시 마포구 상암동 1597,서울특별시 마포구 월드컵북로54길 17,,126.8885423,37.58132458,수색역앞,버스정류장,9.7,650.0952149429363,464.35372495924025
솔트;빵,빵/도넛,마포구,11440710,연남동,1144012400,연남동,서울특별시 마포구 연남동 255-24,서울특별시 마포구 동교로39길 10,1,126.9237596,37.56216139,홍대입구,지하철역,10.3,686.7928204223092,490.56630030164945
술탄하우스,카페,마포구,11440600,대흥동,1144010800,대흥동,서울특별시 마포구 대흥동 119,서울특별시 마포구 백범로 89-4,,126.9417326,37.54830527,대흥역사거리,버스정류장,1.2,77.68559186861401,55.489708477581445
스이츠,카페,마포구,11440680,합정동,1144012200,합정동,서울특별시 마포구 합정동 396-1,서울특별시 마포구 포은로 13,1,126.9091066,37.54935685,합정역,버스정류장,7.1,477.04104604565134,340.7436043183224
슬릿,카페,마포구,11440660,서교동,1144012000,서교동,서울특별시 마포구 서교동 364-29,서울특별시 마포구 와우산로21길 21-12,1,126.9222988,37.55194313,홍대입구,버스정류장,6.0,403.86208478900636,288.4729177064331
심신프리,카페,마포구,11440660,서교동,1144012000,서교동,서울특별시 마포구 서교동 358-9,서울특별시 마포구 어울마당로 98-1,3,126.9223535,37.55372714,홍대입구,버스정류장,1.9,126.38487183278747,90.27490845199105
아트플랜송아당,카페,마포구,11440565,공덕동,1144010100,아현동,서울특별시 마포구 아현동 706-4,서울특별시 마포구 손기정로 56,1,126.9625167,37.55599921,아현실버복지관,버스정류장,5.6,373.39402073300414,266.7100148092887
앤티앤스프레즐마포중앙도서관점,빵/도넛,마포구,11440720,성산1동,1144012500,성산동,서울특별시 마포구 성산동 275-3,서울특별시 마포구 성산로 128,1,126.9082062,37.56379013,마포구청역입구,버스정류장,8.4,565.023643566461,403.58831683318647
언요크unyoke,카페,마포구,11440660,서교동,1144012000,서교동,서울특별시 마포구 서교동 482-28,서울특별시 마포구 월드컵로8길 49-10,1,126.9151103,37.55397443,합정역,버스정류장,7.9,531.9506047471292,379.9647176765209
연남살롱,카페,마포구,11440710,연남동,1144012400,연남동,서울특별시 마포구 연남동 504-33,서울특별시 마포구 성미산로 122-1,1,126.9205107,37.56263677,(주)온누리운수,버스정류장,7.2,482.4921204023858,344.63722885884704
오디디,카페,마포구,11440660,서교동,1144012000,서교동,서울특별시 마포구 서교동 476-7,서울특별시 마포구 월드컵로10길 17,1,126.9126988,37.55483763,망원전철역,버스정류장,5.3,356.82199210554387,254.87285150395994
오손,카페,마포구,11440660,서교동,1144012000,서교동,서울특별시 마포구 서교동 332-17,서울특별시 마포구 와우산로29바길 15,1,126.9260862,37.55570272,홍대입구,지하철역,4.2,283.9501489497312,202.82153496409373
오피스오브,카페,마포구,11440710,연남동,1144012400,연남동,서울특별시 마포구 연남동 488-7,서울특별시 마포구 성미산로 107,1,126.9188928,37.562032,(주)온누리운수,버스정류장,8.1,540.5287336686371,386.0919526204551
온리디스베이커리,빵/도넛,마포구,11440690,망원1동,1144012300,망원동,서울특별시 마포구 망원동 410-9,서울특별시 마포구 희우정로20길 70,1,126.9041188,37.55606534,망원1동파출소,버스정류장,6.1,409.4039341308893,292.4313815220638
와샌,카페,마포구,11440565,공덕동,1144010200,공덕동,서울특별시 마포구 공덕동 27-11,서울특별시 마포구 만리재로 112-14,1,126.9606414,37.54964657,아현1동경로당,버스정류장,9.3,623.2014984391501,445.14392745653583
와플샵홈플러스,카페,마포구,11440730,성산2동,1144012500,성산동,서울특별시 마포구 성산동 515,서울특별시 마포구 월드컵로 240,2,126.8972776,37.56828611,월드컵경기장,지하철역,4.9,325.82818979187306,232.73442127990933
요고프로즌요거트,카페,마포구,11440660,서교동,1144012000,서교동,서울특별시 마포구 서교동 328-21,서울특별시 마포구 와우산로29길 32,1,126.9283387,37.55540678,홍대입구,지하철역,4.2,282.44619619930404,201.74728299950291
요빙빙,카페,마포구,11440710,연남동,1144012400,연남동,서울특별시 마포구 연남동 223-11,서울특별시 마포구 동교로51안길 22,1,126.9242431,37.56532419,(주)온누리운수,버스정류장,9.6,644.8707722961979,460.6219802115699
우드플로어,빵/도넛,마포구,11440720,성산1동,1144012500,성산동,서울특별시 마포구 성산동 639-1,서울특별시 마포구 잔다리로 132,1,126.9130679,37.55855902,망원전철역,버스정류장,7.7,514.7934930418933,367.70963788706666
웨스트앤드커피,카페,마포구,11440730,성산2동,1144012500,성산동,서울특별시 마포구 성산동 160-4,서울특별시 마포구 월드컵로36길 50,1,126.9056425,37.56828408,마포구청.성산자동차검사소,버스정류장,9.8,658.7986987644368,470.5704991174549
유캔커피,카페,마포구,11440590,용강동,1144010400,도화동,서울특별시 마포구 도화동 51-1,서울특별시 마포구 마포대로 49,1,126.9468868,37.54086545,마포역,버스정류장,2.1,141.50153366269754,101.07252404478396
육공사,카페,마포구,11440690,망원1동,1144012300,망원동,서울특별시 마포구 망원동 338-78,서울특별시 마포구 동교로 49,1,126.9075856,37.55309481,망원역(6호선),지하철역,7.5,503.84173258014613,359.88695184296154
이너커피,카페,마포구,11440610,염리동,1144010200,공덕동,서울특별시 마포구 공덕동 476,서울특별시 마포구 백범로 152,1,126.9477099,37.54504645,공덕,지하철역,5.8,390.604297828396,279.00306987742573
이롭커피베이크,카페,마포구,11440690,망원1동,1144012300,망원동,서울특별시 마포구 망원동 57-138,서울특별시 마포구 월드컵로19길 42,1,126.9076616,37.55568975,망원역(6호선),지하철역,4.1,277.3067933015788,198.07628092969915
인마이룸,빵/도넛,마포구,11440660,서교동,1144012100,동교동,서울특별시 마포구 동교동 118-18,서울특별시 마포구 연희로1길 29,2,126.9254365,37.56032442,홍대입구,지하철역,5.2,350.9428597804574,250.67347127175532
잃어버린시간,카페,마포구,11440600,대흥동,1144010800,대흥동,서울특별시 마포구 대흥동 160-1,서울특별시 마포구 대흥로 100,1,126.9428074,37.54861214,대흥역사거리,버스정류장,1.3,87.03828729739178,62.1702052124227
정,카페,마포구,11440740,상암동,1144012700,상암동,서울특별시 마포구 상암동 1605,서울특별시 마포구 월드컵북로 396,1,126.8903225,37.57943416,수색,지하철역,10.4,699.704469435538,499.7889067396701
찾아줘해결사,카페,마포구,11440590,용강동,1144010400,도화동,서울특별시 마포구 도화동 538,서울특별시 마포구 큰우물로 75,B1,126.9463207,37.54127064,마포역,버스정류장,3.0,202.46333741102904,144.61666957930646
초록달,카페,마포구,11440690,망원1동,1144012300,망원동,서울특별시 마포구 망원동 394-75,서울특별시 마포구 동교로 23,1,126.9050176,37.55227287,망원1동파출소,버스정류장,4.6,307.3279347516186,219.5199533940133
카타코토까페,카페,마포구,11440660,서교동,1144012000,서교동,서울특별시 마포구 서교동 463-22,서울특별시 마포구 동교로 148-6,지,126.9185834,37.55513916,서서울농협홍대역점,버스정류장,3.7,251.18818410503636,179.42013150359742
카페6-6,카페,마포구,11440680,합정동,1144012200,합정동,서울특별시 마포구 합정동 398-19,서울특별시 마포구 희우정로1길 6-6,지,126.9078391,37.54937389,합정역,버스정류장,9.4,632.7460869542366,451.96149068159764
카페놀다,카페,마포구,11440630,신수동,1144011100,신수동,서울특별시 마포구 신수동 345-2,서울특별시 마포구 신수로 61,1,126.9341405,37.54706691,광흥창역,버스정류장,0.6,40.17190239216836,28.694215994405976
카페몽글하늘점,카페,마포구,11440660,서교동,1144012000,서교동,서울특별시 마포구 서교동 334-18,서울특별시 마포구 와우산로29라길 21,2,126.9269245,37.55486531,홍대입구,지하철역,5.3,357.86217691450196,255.61584065321568
카페바우연남점,카페,마포구,11440710,연남동,1144012400,연남동,서울특별시 마포구 연남동 256-7,서울특별시 마포구 성미산로26길 26,1,126.9228309,37.56270138,(주)온누리운수,버스정류장,9.6,641.1661178440697,457.9757984600498
카페아비오,카페,마포구,11440720,성산1동,1144012500,성산동,서울특별시 마포구 성산동 226-10,서울특별시 마포구 성미산로 82,,126.9170722,37.56058013,서서울농협홍대역점,버스정류장,10.9,729.2353774570516,520.8824124693226
카페어떤설렘,카페,마포구,11440690,망원1동,1144012300,망원동,서울특별시 마포구 망원동 456-3,서울특별시 마포구 희우정로 101-1,1,126.9015522,37.55417113,망원1동파출소,버스정류장,2.5,164.45631599321908,117.46879713801364
카페지디,카페,마포구,11440555,아현동,1144010200,공덕동,서울특별시 마포구 공덕동 478,서울특별시 마포구 백범로 170,,126.9488305,37.54445229,공덕,지하철역,3.5,237.78769167399628,169.84835119571164
카페탱크6,카페,마포구,11440730,성산2동,1144012500,성산동,서울특별시 마포구 성산동 670,서울특별시 마포구 증산로 87,2,126.8950221,37.5703474,월드컵경기장,지하철역,8.0,535.4071632590835,382.4336880422025
카페하임,카페,마포구,11440700,망원2동,1144012300,망원동,서울특별시 마포구 망원동 517,서울특별시 마포구 월드컵로25길 26,1,126.9062999,37.55852681,마포구청역입구,버스정류장,4.5,304.8420767289952,217.7443405207109
커플랜트,카페,마포구,11440710,연남동,1144012400,연남동,서울특별시 마포구 연남동 245-47,서울특별시 마포구 성미산로29길 29-5,1,126.921855,37.56512442,(주)온누리운수,버스정류장,5.3,354.5168791927816,253.2263422805583
커피마마퀸,카페,마포구,11440585,도화동,1144010400,도화동,서울특별시 마포구 도화동 571,서울특별시 마포구 도화길 43,1,126.9502468,37.54178593,공덕,지하철역,3.4,227.05741556477543,162.18386826055388
커피사피엔스누리꿈스퀘어,카페,마포구,11440740,상암동,1144012700,상암동,서울특별시 마포구 상암동 1605,서울특별시 마포구 월드컵북로 396,1,126.8903225,37.57943416,수색,지하철역,10.4,699.704469435538,499.7889067396701
커피하랑,카페,마포구,11440740,상암동,1144012700,상암동,서울특별시 마포구 상암동 1601,서울특별시 마포구 월드컵북로 402,1,126.8889856,37.58010866,수색역앞,버스정류장,10.7,720.0649323512366,514.3320945365977
커피하우스,카페,마포구,11440720,성산1동,1144012500,성산동,서울특별시 마포구 성산동 51-18,서울특별시 마포구 월드컵북로 126,2,126.912982,37.56429831,가좌,지하철역,11.1,741.8243989037518,529.874570645537
컴포즈마포성산점,카페,마포구,11440720,성산1동,1144012500,성산동,서울특별시 마포구 성산동 266-12,서울특별시 마포구 월드컵로 152,1,126.9055152,37.56150849,마포구청역입구,버스정류장,2.1,139.23534591165512,99.45381850832509
컴포즈커피마포성산,카페,마포구,11440730,성산2동,1144012500,성산동,서울특별시 마포구 성산동 151-6,서울특별시 마포구 월드컵북로 218,,126.9049958,37.5694999,월드컵경기장역,버스정류장,8.6,577.1392259937165,412.24230428122615
컵앤컵,카페,마포구,11440740,상암동,1144012700,상암동,서울특별시 마포구 상암동 1605,서울특별시 마포구 월드컵북로 396,1,126.8903225,37.57943416,수색,지하철역,10.4,699.704469435538,499.7889067396701
클로버베이커리(cloverBakery,빵/도넛,마포구,11440700,망원2동,1144012300,망원동,서울특별시 마포구 망원동 432-32,서울특별시 마포구 방울내로 42,1,126.9005501,37.55882845,마포16번종점,버스정류장,5.9,398.5433214332245,284.6738010237318
타셋커피로스터스,카페,마포구,11440740,상암동,1144012700,상암동,서울특별시 마포구 상암동 1605,서울특별시 마포구 월드컵북로 396,1,126.8903225,37.57943416,수색,지하철역,10.4,699.704469435538,499.7889067396701
텐퍼센트커피,카페,마포구,11440740,상암동,1144012700,상암동,서울특별시 마포구 상암동 1605,서울특별시 마포구 월드컵북로 396,1,126.8898356,37.57949678,수색역앞,버스정류장,10.8,725.8324376007795,518.451741143414
파리바게뜨망원역,빵/도넛,마포구,11440690,망원1동,1144012300,망원동,서울특별시 마포구 망원동 379-1,서울특별시 마포구 월드컵로13길 19,1,126.9091444,37.55550169,망원역(6호선),지하철역,1.5,102.17390338706173,72.98135956218695
